JCR,RCR,Journ
5.15,0.171010814,J Virol
3.993,0.259833052,J Bacteriol
3.724,0.455035403,Am J Physiol-Heart C
5.213,0.92118974,Mol Microbiol
4.865,0.319653029,Eur J Immunol
7.115,1.219174267,J Neurosci
19.717,0.188421394,Nat Cell Biol
5.646,0.741776821,J Immunol
5.08,1.528631116,Mol Pharmacol
7.603,0.161827115,Development
5.42,0.817273044,Org Lett
5.224,1.632098553,Am J Pathol
10.558,0.520515954,Blood
2.629,0.227438017,Mol Genet Metab
13.668,1.072631565,Cell Metab
2.279,0.557718855,Am J Neuroradiol
36.104,1.726231516,Nature
2.626,0.988051719,Arch Biochem Biophys
14.609,3.034692703,Dev Cell
2.288,0.87246067,Vision Res
26.372,41.24285305,Science
15.053,2.941431864,J Clin Invest
5.196,2.950058056,Biomaterials
10.272,1.417702723,P Natl Acad Sci Usa
16.811,0.783341901,Mol Cell
6.317,0.366525297,Nucleic Acids Res
2.946,1.869930561,J Cell Biochem
6.575,0.187164947,Nucleic Acids Res
8.099,0.422334722,Hum Mol Genet
11.207,4.719557734,Arch Gen Psychiat
5.397,2.625756438,Structure
2.332,1.698081018,J Epidemiol Commun H
5.708,0.194621386,Mol Endocrinol
9.38,0.598124108,P Natl Acad Sci Usa
2.623,1.45398114,Brain Res
2.322,0.549797438,Calcified Tissue Int
7.603,1.919281954,Development
3.024,0.764764615,Cancer Biol Ther
2.749,3.133322202,Biochem Bioph Res Co
5.213,0.874611569,Mol Microbiol
2.477,0.389555554,Eur J Pharmacol
6.387,0.802126725,J Immunol
4.522,0.36284767,Atherosclerosis
5.418,0.337143249,Cancer-Am Cancer Soc
18.203,0.301832138,Accounts Chem Res
3.135,0.353060876,Protein Sci
1.617,0.226248149,Laryngoscope
6.488,0.563271342,Clin Cancer Res
12.409,1.01413399,Nat Chem Biol
5.016,0.369664446,Biochem J
4.711,1.390669899,Mol Pharmacol
3.39,0.482823566,J Comput Chem
7.178,1.195497766,J Neurosci
3.603,0.488252637,J Phys Chem B
3.798,0.245337503,J Cardiovasc Electr
5.52,0.614421814,J Biol Chem
5.807,0.758713688,Mol Endocrinol
2.395,0.556737641,Genesis
30.028,1.197658885,Science
3.933,1.137326852,Infect Immun
4.731,0.479262711,Epigenet Chromatin
2.91,1.842802883,J Adolescent Health
3.368,0.447832617,Biochemistry-Us
2.612,2.417923834,J Am Med Inform Assn
2.588,0.440416032,Metabolism
3.379,0.497392536,Biochemistry-Us
5.287,0.589908667,Anal Chem
2.39,0.401371946,J Anat
3.914,1.029546417,Exp Neurol
8.058,1.332685857,Hum Mol Genet
1.39,0.823597613,J Voice
3.289,0.413147949,Behav Genet
10.452,0.121679815,P Natl Acad Sci Usa
4.825,0.241640129,J Neurochem
3.848,0.16201212,Biochemistry-Us
3.827,0.190718642,J Psychiatr Res
0.944,0.147930994,J Muscle Res Cell M
3.696,0.746560652,J Phys Chem B
7.695,1.073407357,Acta Neuropathol
5.777,0.272570434,Pain
8.091,1.728027109,J Am Chem Soc
7.885,0.435254386,J Am Chem Soc
27.553,4.677901476,Nat Med
2.178,0.080499196,Aids Res Hum Retrov
10.12,1.115035667,Blood
3.279,0.881593176,Cancer Cause Control
3.263,0.235801513,Febs Lett
2.463,1.114381732,J Vasc Res
2.659,0.36186474,J Biomol Nmr
1.482,0.120248629,Cancer Genet Cytogen
28.899,0.256834867,Jama-J Am Med Assoc
3.973,0.423457382,Am J Physiol-Heart C
5.623,1.418740254,Clin Cancer Res
26.218,6.110438526,Nat Immunol
1.914,0.537455185,J Refract Surg
2.421,0.72878218,Alcohol Clin Exp Res
7.235,0.197184777,Arterioscl Throm Vas
14.109,4.572019938,Neuron
4.24,0.783999054,Schizophr Res
14.595,0.727216673,Circulation
1.587,0.220908367,J Acoust Soc Am
9.907,0.420273789,J Am Chem Soc
6.039,0.602031263,Biol Psychiat
5.84,0.414088669,Rna
1.965,0.652435669,Pediatr Pulm
30.028,4.91876074,Science
12.899,0.655222693,Gastroenterology
6.125,0.120130958,Mol Ther
2.085,1.01882873,Neurosci Lett
4.909,0.343716041,Aids
3.817,0.216896497,Methods
2.824,1.108961848,J Neuroimmunol
7.115,0.58139701,J Neurosci
7.505,1.671216197,J Am Soc Nephrol
16.915,1.76273301,J Clin Invest
5.045,0.201154272,Endocrinology
5.678,1.912714253,Neurology
7.696,0.788976947,J Am Chem Soc
4.593,1.225191116,Am J Resp Cell Mol
3.065,0.438835373,Depress Anxiety
6.482,0.620166656,J Biol Chem
2.408,1.158123243,J Exp Psychol Learn
2.017,0.146159752,J Fluoresc
5.739,4.011423424,Neuroimage
5.013,0.25090292,Glia
3.207,2.726340794,Movement Disord
10.153,0.810254336,Am J Hum Genet
7.656,0.902528878,Cancer Res
10.152,1.601395787,J Cell Biol
4.103,0.803329529,Psychopharmacology
7.49,1.524377825,J Neurosci
2.341,0.324735112,Brain Res
7.149,1.360616462,Development
5.095,0.219713974,Dna Repair
9.782,1.617707759,Blood
5.229,0.156890845,J Mol Biol
2.151,0.141413467,Int J Cardiovas Imag
2.533,4.156922978,Dev Psychol
8.306,1.658643589,J Neurosci
27.822,2.190782694,Nat Rev Genet
4.584,0.742274321,Dis Model Mech
8.58,0.848793229,J Am Chem Soc
5.907,1.129402096,Cereb Cortex
3.813,0.127154891,Obstet Gynecol
2.836,0.907744129,J Epidemiol Commun H
5.399,0.180920921,Free Radical Bio Med
2.662,0.252854814,Bioorgan Med Chem
3.466,0.275576035,Invest Ophth Vis Sci
6.441,0.724959783,Am J Pathol
6.355,0.120828648,J Biol Chem
4.469,0.518397923,Mol Pharmacol
11.675,0.384961203,Gastroenterology
16.874,5.4106717,Nat Methods
6.081,0.37361835,Free Radical Bio Med
3.4,1.082908892,J Comp Neurol
1.972,0.616403099,Nutr Cancer
10.558,1.150798732,Blood
4.5,0.638083282,J Neurochem
3.829,0.847051449,Bone
5.229,0.461402076,J Mol Biol
2.417,0.848754001,Brain Struct Funct
2.239,0.361195087,Mol Vis
4.659,0.16105792,Org Lett
3.337,0.370248314,Bmc Dev Biol
3.422,0.605040317,Biochemistry-Us
9.596,0.222824475,Angew Chem Int Edit
4.507,0.889413654,Biophys J
4.993,0.492333081,Endocrinology
4.138,0.339339446,Am J Physiol-Endoc M
6.592,0.71150095,Schizophrenia Bull
4.008,0.345300282,J Mol Biol
5.15,0.907049719,J Virol
3.708,0.193006693,Am J Physiol-Heart C
14.194,2.243391614,Mol Cell
4.538,0.466309876,Gene Ther
7.178,0.267882542,J Neurosci
1.867,0.251006165,Biometrics
6.883,0.156382219,Arterioscl Throm Vas
6.188,0.153893526,Mol Cell Biol
2.623,0.364277699,Brain Res
12.563,0.777059332,Circulation
7.885,0.197744729,J Am Chem Soc
13.668,2.025086355,Mol Psychiatr
4.416,0.858141476,Int J Cancer
5.646,0.209656462,J Immunol
5.308,1.372455195,J Virol
9.598,0.681843678,P Natl Acad Sci Usa
4.859,1.164016445,J Mol Cell Cardiol
6.499,0.283229266,Stroke
4.409,0.663912732,Pharmacogenet Genom
14.164,0.685308561,Nat Neurosci
14.432,1.759148751,Circulation
6.52,0.629771511,Mol Biol Cell
2.704,0.302932713,J Neuroimmunol
4.014,0.736117547,Clin Microbiol Infec
7.093,0.60638024,Mol Cell Biol
3.539,1.259391851,Am J Physiol-Heart C
4.174,1.512419067,Schizophr Res
2.969,0.408840204,Drug Alcohol Depen
3.044,0.306884261,Microbiol-Sgm
4.009,0.218654389,Biochem J
3.508,1.845955004,Magn Reson Med
2.611,0.455664381,Surgery
4.412,0.184531368,Am J Kidney Dis
3.468,0.707054757,Magnet Reson Med
4.008,0.164200706,Chest
9.989,1.162612501,Circ Res
0.66,0.10887548,In Vitro Cell Dev-An
2.257,0.132609383,Acta Crystallogr D
2.662,0.845113931,Bioorgan Med Chem
3.633,0.744044894,Biochemistry-Us
10.519,2.384441906,Arch Gen Psychiat
14.152,1.414232034,J Clin Invest
8.843,1.037124238,Eur Urol
4.409,0.478430457,J Lipid Res
30.259,2.361585296,Nat Genet
6.946,2.270881797,Am J Pathol
3.41,0.39785524,Neuroscience
7.616,1.954564437,Cancer Res
3.074,0.369957464,Neuroendocrinology
5.623,0.556105615,Clin Cancer Res
5.287,0.938268932,Anal Chem
7.677,1.061461175,Arth Rheum/Ar C Res
6.441,0.621345086,Am J Pathol
7.656,0.234187308,Cancer Res
3.718,1.160610502,J Comp Neurol
6.551,0.208955336,Diabetologia
2.362,0.26810137,Microvasc Res
9.643,0.992555951,P Natl Acad Sci Usa
2.302,2.262467744,Exp Brain Res
3.94,1.067626726,J Bacteriol
7.115,0.967457182,J Neurosci
6.057,0.705683886,Mol Cell Biol
2.458,0.236769505,Muscle Nerve
3.632,0.737130181,J Appl Physiol
3.742,0.382916616,Mol Immunol
26.382,3.911756557,Nat Med
4.379,0.331365442,Antimicrob Agents Ch
5.52,1.21461996,J Biol Chem
5.189,0.632979033,J Virol
2.637,0.210138725,J Magn Reson Imaging
2.353,1.552627633,Ann Epidemiol
4.04,0.288890081,Electrophoresis
1.925,1.553611679,Neurosci Lett
3.283,0.42050582,Exp Gerontol
3.547,0.816180862,Sleep
6.486,1.237308427,J Immunol
3.305,0.070133463,Virology
5.542,0.972047697,J Mol Biol
3.763,0.488517883,J Affect Disorders
3.875,0.698931283,Infect Immun
15.808,3.449980992,Nat Chem Biol
4.169,0.682316077,Biomacromolecules
5.229,0.889445997,J Mol Biol
4.773,1.294536588,J Biol Chem
7.871,0.858074359,Stem Cells
2.37,0.202295371,J Anat
4.659,8.812596964,Brain Behav Immun
8.306,1.318293235,J Neurosci
3.663,0.146588863,Mol Cell Neurosci
4.555,0.452744078,Int J Cancer
4.485,0.314209091,Bmc Mol Biol
16.835,1.498781284,Mol Cell
10.452,1.232219941,P Natl Acad Sci Usa
1.626,0.185957024,Method Enzymol
7.656,2.721808537,Cancer Res
5.69,1.448675277,Neurology
2.591,0.814818231,Behav Brain Res
9.598,0.437504205,P Natl Acad Sci Usa
3.648,0.451105235,J Neurophysiol
8.306,0.822893066,J Neurosci
3.38,0.366716484,Neuroscience
5.697,1.030821161,Am J Pathol
4.205,0.695266237,Infect Immun
3.956,0.162136879,J Pharmacol Exp Ther
36.104,14.63128787,Nature
4.627,1.408513467,Biophys J
3.486,1.641250653,Neurogenetics
22.672,1.247083747,Nat Biotechnol
4.472,1.202285227,J Mol Biol
3.539,0.452429246,Am J Physiol-Heart C
3.471,0.256082574,J Phys Chem B
3.658,0.961825624,Am J Physiol-Heart C
3.7,0.479572182,J Psychiatr Res
3.022,0.828840038,Arch Biochem Biophys
7.747,0.310228659,Stem Cells
9.082,2.438115435,Psychol Rev
7.506,0.832809357,J Neurosci
3.632,0.560920332,J Appl Physiol
7.452,2.226712433,J Neurosci
3.633,0.206131339,Biochemistry-Us
6.129,0.29767596,Chem Biol
4.942,0.705393681,Eur J Immunol
9.643,1.227169163,P Natl Acad Sci Usa
2.295,0.317348172,J Neurosci Meth
7.049,0.679009032,Faseb J
4.006,0.48951186,Biochem Pharmacol
29.194,5.092991254,Cell
9.865,1.429210767,Acs Nano
6.337,1.872501169,Structure
5.715,0.610830646,Clin Cancer Res
1.731,0.412069694,Ann Ny Acad Sci
9.771,1.77720476,P Natl Acad Sci Usa
7.517,1.254127631,Mol Biol Cell
9.598,0.634812839,P Natl Acad Sci Usa
4.008,0.166628163,J Mol Biol
4.852,0.3265628,Neurobiol Dis
7.041,2.025944849,Stroke
13.668,0.564233358,Cell Metab
10.558,0.606975645,Blood
7.885,0.21613653,J Am Chem Soc
3.427,0.679829916,Neuroscience
14.033,0.33546574,Mol Cell
4.312,0.479663758,Cell Biochem Biophys
5.332,1.151259795,J Virol
6.081,0.14682705,Free Radical Bio Med
15.302,1.383587035,J Exp Med
4.722,0.373032349,Int J Cancer
5.332,1.018870953,J Virol
15.61,0.836074168,Gene Dev
3.933,0.878451715,Infect Immun
4.463,0.249035363,Am J Med Genet B
6.355,0.14692804,J Biol Chem
4.12,0.442012944,Cell Cycle
3.173,0.575467874,Invest Radiol
2.131,0.241450811,Anesth Analg
3.732,0.878342874,J Appl Physiol
2.648,0.340132051,Biochem Bioph Res Co
2.588,0.395397204,J Neuroendocrinol
3.51,0.884510257,P Roy Soc B-Biol Sci
15.448,3.562339297,Immunity
6.52,1.644244888,Mol Biol Cell
6.262,1.697272348,Biomaterials
12.712,0.451251189,Nat Struct Mol Biol
3.431,0.992815465,Am J Physiol-Gastr L
5.838,0.310425409,Chem Biol
4.472,0.220905298,J Mol Biol
5.225,0.301824307,J Virol
3.853,1.068571522,J Neurol
0.83,0.456730661,Appl Psychophys Biof
4.146,0.75529883,J Mol Biol
3.178,0.257644862,J Appl Physiol
29.194,1.226738908,Cell
7.986,1.914261395,Psychol Rev
15.05,2.715172506,Gene Dev
2.749,1.357134393,Blood Cell Mol Dis
5.581,0.488518155,J Biol Chem
2.377,0.62940831,Mol Vis
9.598,0.704443514,J Cell Biol
5.97,1.32083664,Mol Ther
9.336,0.847230704,Plos Pathog
28.899,1.782636894,Jama-J Am Med Assoc
6.872,0.219037194,Oncogene
1.061,0.160224093,Cytom Part A
6.555,0.438757478,J Cell Mol Med
3.633,0.718067689,Biochemistry-Us
13.363,0.618936369,Dev Cell
17.148,0.795327708,Cell Metab
5.155,1.866787425,Biochem J
4.983,0.755381358,J Child Psychol Psyc
7.271,0.519005505,J Neurosci
5.84,0.2604417,Rna
5.076,15.95898014,Radiology
3.12,0.186567957,J Gen Virol
9.127,4.839478912,Plos Pathog
3.582,0.328833589,Invest Ophth Vis Sci
3.934,0.148691072,Mol Cell Neurosci
3.241,1.178617397,Am J Public Health
6.151,0.140187388,Hum Brain Mapp
19.276,1.643092349,Nat Methods
7.111,0.649659213,J Am Soc Nephrol
3.656,0.767477263,J Am Geriatr Soc
6.779,2.028200916,Biol Psychiat
7.271,0.878024169,J Neurosci
3.383,1.509406489,Drug Alcohol Depen
4.115,0.317882427,J Phys Chem B
4.945,0.926529755,Endocrinology
31.853,1.993536364,Science
2.918,0.71755448,Neurotoxicology
3.633,0.173502753,Biochemistry-Us
2.508,1.019881857,Alcohol Clin Exp Res
6.307,2.282124555,Am J Clin Nutr
5.52,0.474662257,J Biol Chem
5.808,0.359357284,J Biol Chem
6.081,0.553147946,Free Radical Bio Med
2.83,0.066678725,Movement Disord
3,0.130732208,Biochem Bioph Res Co
4.043,0.700210884,Am J Physiol-Lung C
1.892,0.107559412,Ann Ny Acad Sci
2.295,0.175559053,Int J Oncol
3.898,1.182756243,Movement Disord
3.568,0.505180764,J Gen Virol
4.04,2.015605518,Electrophoresis
4.416,0.432807741,Int J Cancer
3.226,1.095783693,Biochemistry-Us
2.895,0.700681306,J Vasc Res
13.853,2.477492253,J Exp Med
3.531,0.620459423,Obesity
6.401,0.276402659,Philos T R Soc B
3.766,0.743772054,Bioconjugate Chem
6.482,1.519146809,J Biol Chem
13.623,2.806316756,Gene Dev
7.885,1.675262059,J Am Chem Soc
3.633,0.200976762,Biochemistry-Us
4.218,0.189554858,Biophys J
2.654,0.729816698,J Inorg Biochem
3.456,0.321415782,Neuroscience
2.88,0.207405215,J Neuroimmunol
9.598,1.225999614,P Natl Acad Sci Usa
0.993,0.481941096,Transpl P
1.714,0.473126644,Mol Cell Biochem
5.808,0.970170892,J Biol Chem
5.634,0.987348546,Mol Microbiol
2.04,0.204676665,Fems Microbiol Lett
4.472,0.620180207,J Mol Biol
3.036,0.51335267,J Gen Virol
5.745,0.997605085,J Immunol
9.432,0.996024753,P Natl Acad Sci Usa
1.889,0.314927249,Phytochemistry
5.487,0.588048445,Am J Pathol
4.533,0.898879207,Mol Cancer Res
10.879,1.052609959,Angew Chem Int Edit
3.766,0.982136259,Invest Ophth Vis Sci
3.236,1.136742378,Anal Biochem
12.563,2.017817837,Circulation
5.937,1.93777898,Neuroimage
3.245,0.583066947,Parkinsonism Relat D
6.878,0.666645643,Nucleic Acids Res
5.341,2.116210657,J Virol
5.84,0.181713287,Rna
0.563,0.069049795,Acta Crystallogr F
4.159,0.867366056,J Lipid Res
5.457,0.728800591,J Cerebr Blood F Met
3.574,1.431148752,J Mass Spectrom
30.927,22.33916443,Science
29.194,2.618545431,Cell
7.696,5.942962068,J Am Chem Soc
6.42,1.037524937,Mol Cell Biol
9.989,2.883849241,Circ Res
6.265,0.18401928,Aging Cell
5.061,0.939448613,Brain Behav Immun
4.683,0.488591947,Biophys J
3.82,3.583473633,Eur J Neurosci
5.403,0.518566831,Neurobiol Dis
4.001,0.225420271,J Mol Biol
6.57,0.570271496,Cell Mol Life Sci
4.945,0.621552278,Endocrinology
9.38,0.800891756,P Natl Acad Sci Usa
9.214,1.057922086,Circ Res
3.56,0.351835849,Am J Physiol-Heart C
7.616,0.651616701,Cancer Res
6.872,0.960607373,Oncogene
3.798,0.054453451,J Cardiovasc Electr
15.05,0.957003805,Gene Dev
2.307,0.242197088,Ann Hum Genet
6.387,0.543341805,J Immunol
4.523,1.173394714,Hum Genet
0.983,0.913781294,J Aapos
0.585,0.034415384,Fly
5.808,0.329416951,J Biol Chem
7.419,0.982901813,J Am Chem Soc
10.94,0.066146713,Circulation
8.234,0.259797209,Cancer Res
5.942,1.879413149,Mol Cell Biol
10.37,0.188322632,Blood
3.566,1.742832047,Am J Geriat Psychiat
4.773,0.358945761,J Biol Chem
2.092,0.147837891,Pharmacol Biochem Be
5.808,0.618392466,J Biol Chem
4.345,0.442752137,Neuropsychologia
3.123,0.352475947,Cytokine
13.41,3.737742714,Neuron
6.051,0.743980253,Rna
31.253,2.587716812,Cell
5.234,0.792613057,Dev Biol
5.328,0.498428637,J Biol Chem
5.095,0.126656947,Dna Repair
3.848,0.884480186,Biochemistry-Us
2.681,0.609712704,Int J Oncol
2.368,0.194284834,Microcirculation
2.364,0.279936412,Behav Res Ther
14.027,0.763312447,Neuron
25.43,7.423049354,Nat Med
6.979,4.778903588,Cereb Cortex
3.643,0.31593175,Am J Physiol-Heart C
4.123,0.30215356,Am J Physiol-Endoc M
7.271,0.917743945,J Neurosci
6.954,0.442599948,Nucleic Acids Res
5.808,0.927557501,J Biol Chem
9.598,1.4330363,P Natl Acad Sci Usa
2.218,0.281082552,Brain Res
4.933,0.295816616,Rna Biol
8.298,5.505637612,Diabetes
10.746,1.131526884,Ann Neurol
3.553,1.363748229,Clin Exp Allergy
7.885,0.737990183,J Am Chem Soc
1.956,0.149253351,J Surg Res
5.598,0.486741161,Cell Microbiol
5.579,0.624016756,Clin Chem
1.892,0.32021677,Ann Ny Acad Sci
8.172,0.88069951,Neurology
14.304,1.922362513,Neuron
6.903,0.302851773,J Am Chem Soc
3.526,0.618591733,Mol Pain
1.778,0.657969175,J Biomed Mater Res B
3.652,0.328648757,J Neurophysiol
6.74,0.898223602,Am J Clin Nutr
31.152,2.025736578,Cell
9.771,1.236585655,P Natl Acad Sci Usa
7.851,0.642192084,Diabetes Care
4.953,0.647709034,Mol Cancer Ther
4.999,0.473909213,Cell Cycle
2.536,0.100140382,Dev Dynam
3.871,1.072511823,Med Phys
3.3,0.795934741,Biol Reprod
3.369,0.522503056,Exp Neurol
4.403,0.323260971,J Leukocyte Biol
4.39,0.325674585,Antimicrob Agents Ch
2.335,0.484032556,Neural Comput
3.226,1.028210525,Front Biosci
9.771,0.999973507,P Natl Acad Sci Usa
2.805,0.467561584,Reprod Fert Develop
4.195,1.076188013,Org Lett
3.413,0.942364934,Thromb Haemostasis
3.351,5.272907023,J Abnorm Psychol
5.351,0.751328081,Dev Biol
2.218,0.112350758,Neurochem Res
5.125,1.109910924,Am J Resp Cell Mol
9.432,1.305825463,P Natl Acad Sci Usa
6.068,0.383469343,J Immunol
1.42,1.102416646,Magn Reson Imaging
3.539,1.655728378,Laser Surg Med
3.476,0.380905608,Psychol Med
3.169,0.719307284,Dev Dynam
9.782,0.796919398,Blood
4.72,2.77294449,Brain Behav Immun
3.597,2.472135864,Invest Ophth Vis Sci
3.912,0.155341267,Inflamm Bowel Dis
0.561,0.019427537,Chinese Med J-Peking
1.637,0.829075565,Appl Optics
4.859,0.120155181,J Mol Cell Cardiol
3.226,0.709488435,Biochemistry-Us
5.874,0.916081939,Anal Chem
3.192,0.415355086,Biomech Model Mechan
5.52,0.794588086,J Biol Chem
1.723,0.315252496,Carbohyd Res
4.582,0.336734888,Cmls-Cell Mol Life S
14.033,1.061983438,Mol Cell
14.191,4.449066529,Nat Neurosci
4.073,0.349044613,Bmc Genomics
4.05,1.290630383,Bmc Evol Biol
3.138,0.864152266,J Chem Phys
3.974,2.134868145,Exp Neurol
3.146,0.430994126,Psychopharmacology
22.672,0.807145448,Nat Biotechnol
6.954,0.584251412,Nucleic Acids Res
5.002,0.172021393,Bioconjugate Chem
16.385,0.603121534,Gene Dev
6.482,0.579733786,J Biol Chem
2.298,0.876548283,J Pediatr Gastr Nutr
1.55,0.36467852,J Theor Biol
1.325,0.480720006,Samj S Afr Med J
5.328,1.274482982,J Biol Chem
11.164,2.500971675,Circulation
9.643,1.165638415,P Natl Acad Sci Usa
4.037,1.377113638,Learn Memory
4.246,0.670604332,Antimicrob Agents Ch
2.004,0.524956147,Inflamm Res
5.854,0.341608197,J Biol Chem
10.452,1.019955988,P Natl Acad Sci Usa
7.656,0.317971452,Cancer Res
17.148,2.585712948,Cell Metab
6.702,0.453288935,J Immunol
25.668,1.098290265,Nat Immunol
0.95,2.490198,Biosci Biotech Bioch
2.076,0.677888203,Tissue Antigens
5.341,0.528045905,J Virol
9.232,4.990088226,Brain
5.328,1.319050198,J Biol Chem
8.354,0.552130245,Mol Cell Proteomics
1.244,0.168586865,Cell Commun Adhes
10.452,3.354958552,P Natl Acad Sci Usa
2.986,1.226008365,J Neurosci Res
7.419,3.055529759,J Am Chem Soc
6.355,1.263553863,J Biol Chem
2.77,1.241536339,J Magn Reson Imaging
4.289,0.384178294,Cancer Epidem Biomar
4.004,0.454147698,Infect Immun
0.693,0.456549064,Clin Linguist Phonet
3.291,1.237883934,Eur J Pharm Sci
2.657,0.16326661,J Biomech
6.51,0.418059077,Clin Infect Dis
3.427,0.700448165,Neuroscience
4.85,2.498494195,Psychoneuroendocrino
6.457,0.277752851,Mol Ecol
5.076,0.46344272,J Med Chem
3.566,0.373672373,Am J Geriat Psychiat
3.84,0.201521271,Genomics
4.092,0.435887674,Org Lett
5.229,0.344472311,J Mol Biol
3.817,1.528356719,Psychopharmacology
3.226,0.396869712,Biochemistry-Us
2.352,0.169446992,Neuroepidemiology
7.885,0.628178046,J Am Chem Soc
2.021,0.334079236,Acad Radiol
3.695,1.01181891,J Rheumatol
5.403,0.320217797,Neurobiol Dis
4.865,2.447350353,Acta Biomater
3.652,0.581890115,J Neurophysiol
7.907,1.469750654,J Neurosci
3.69,0.23633109,Int Immunol
11.665,1.401904623,Hepatology
6.068,1.490295103,J Immunol
7.907,1.802929191,J Neurosci
1.747,0.073693624,J Crit Care
31.223,4.271657566,Nat Med
11.732,2.163294685,Curr Biol
5.328,0.289060122,J Biol Chem
5.313,0.926924666,Endocrinology
8.142,0.171306408,Mol Cell Biol
4.451,0.7918215,J Neurochem
2.636,0.212789489,J Endocrinol
4.147,0.111529914,Cell Signal
34.48,7.708873301,Nature
8.849,0.565681122,Cell Death Differ
3.636,0.31041227,J Bacteriol
4.942,1.679266501,Mol Biol Cell
0.704,0.205823566,J Interv Card Electr
30.324,1.859499033,Nat Nanotechnol
6.903,1.529196099,J Am Chem Soc
5.673,0.357389768,Am J Pathol
5.003,0.439486489,Mol Cancer Ther
5.476,0.396197134,Neoplasia
5.063,1.344749834,Endocrinology
2.055,1.13983154,Neurosci Lett
